method,field_rel_l2,hot_region_rel_l2,peak_true,peak_pred,peak_abs_error,true_peak_x,true_peak_y,posterior_mean_at_true_peak,posterior_sd_at_true_peak,peak_ci_lower,peak_ci_upper,true_peak_in_95,shape,shape_label,obs_n,n_observations,n_saturated,actual_frac_saturated,selected_lengthscale,lengthscale,threshold,scenario,observation_seed
exact clipped,0.11149226092028056,0.2867670222958331,1520.195695818044,857.5884589132678,662.6072369047762,0.6034482758620694,0.12068965517241415,857.5884589132678,15.150229227769325,827.8940096268399,887.2829081996957,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,14
discard saturated,0.15321619266694314,0.4051869264649007,1520.195695818044,726.9389065312447,793.2567892867993,0.6034482758620694,0.12068965517241415,611.7842057418123,62.74855006987844,488.7970476048506,734.7713638787741,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,14
censored Laplace,0.10496970642561611,0.26684120434015746,1520.195695818044,908.5168346436915,611.6788611743525,0.6034482758620694,0.12068965517241415,908.5168346436915,26.457968515034075,856.6592163542247,960.3744529331583,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,14
censored sampled,0.10742682915424957,0.26986166311472454,1520.195695818044,907.9610903657069,612.2346054523371,0.6034482758620694,0.12068965517241415,907.9610903657069,32.44483501312193,826.0052900712523,960.6836766832572,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,14
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,14
exact clipped,0.13188322983503445,0.33611205917293513,1520.195695818044,773.224319555646,746.9713762623979,0.6034482758620694,0.12068965517241415,772.1071156840939,9.980679909167518,752.5449830621255,791.6692483060622,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1203297535446124,1.1203297535446124,790.7890913339897,unsat_mll_tuned,14
discard saturated,0.16859753304626907,0.44607641968038036,1520.195695818044,666.3827100051116,853.8129858129324,0.6034482758620694,0.12068965517241415,579.150220504895,18.82728109920318,542.2487495504568,616.0516914593331,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1203297535446124,1.1203297535446124,790.7890913339897,unsat_mll_tuned,14
censored Laplace,0.13095670413477742,0.33285685062329967,1520.195695818044,779.2569220249827,740.9387737930613,0.6034482758620694,0.12068965517241415,778.3811527975577,10.37736107411492,758.0415250922924,798.7207805028229,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1203297535446124,1.1203297535446124,790.7890913339897,unsat_mll_tuned,14
censored sampled,0.15313809463856257,0.40103479952008736,1520.195695818044,692.5730617553276,827.6226340627164,0.6034482758620694,0.12068965517241415,659.9559955399944,20.503258323980454,614.8116109959232,686.5021555387489,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1203297535446124,1.1203297535446124,790.7890913339897,unsat_mll_tuned,14
oracle true,0.1062533294453259,0.21233868472724582,1520.195695818044,1038.196933242098,481.9987625759459,0.6034482758620694,0.12068965517241415,1038.196933242098,9.980679909167518,1018.6348006201298,1057.7590658640665,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.1203297535446124,1.1203297535446124,790.7890913339897,unsat_mll_tuned,14
exact clipped,0.11207381019690883,0.2879745618334703,1520.195695818044,853.4540899582884,666.7416058597556,0.6034482758620694,0.12068965517241415,853.4540899582884,15.150229227769325,823.7596406718604,883.1485392447163,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,15
discard saturated,0.15371692726669756,0.4059941934862142,1520.195695818044,732.5407005766468,787.6549952413972,0.6034482758620694,0.12068965517241415,598.8569367232643,62.74855006987844,475.8697785863026,721.844094860226,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,15
censored Laplace,0.10557448809500103,0.2678509566672691,1520.195695818044,901.7083983602615,618.4872974577825,0.6034482758620694,0.12068965517241415,901.7083983602615,25.332767650797095,852.0561737646992,951.3606229558238,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,15
censored sampled,0.11310515096763611,0.2878329258393652,1520.195695818044,860.8897867108357,659.3059091072083,0.6034482758620694,0.12068965517241415,860.8897867108357,33.26481155242558,779.0653870404561,913.1681352565644,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,15
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,15
exact clipped,0.14193340420099052,0.3605564009543031,1520.195695818044,740.7080921986875,779.4876036193565,0.6034482758620694,0.12068965517241415,740.5147315916714,8.478679536525117,723.8965197000822,757.1329434832606,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3501381612438204,1.3501381612438204,790.7890913339897,unsat_mll_tuned,15
discard saturated,0.174489329376445,0.46086561445183266,1520.195695818044,619.8313888232809,900.3643069947631,0.6034482758620694,0.12068965517241415,576.3956902420963,13.586228584024207,549.7666822174089,603.0246982667837,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3501381612438204,1.3501381612438204,790.7890913339897,unsat_mll_tuned,15
censored Laplace,0.14139929263342474,0.35855291859939353,1520.195695818044,744.1340316797856,776.0616641382584,0.6034482758620694,0.12068965517241415,744.105189114089,8.622800293480996,727.2045005388662,761.0058776893117,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3501381612438204,1.3501381612438204,790.7890913339897,unsat_mll_tuned,15
censored sampled,0.16420039837008718,0.4309873528958269,1520.195695818044,639.1113984392857,881.0842973787583,0.6034482758620694,0.12068965517241415,621.4264243509431,15.159858854783607,595.6499160101737,644.860034571504,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3501381612438204,1.3501381612438204,790.7890913339897,unsat_mll_tuned,15
oracle true,0.12180242091741277,0.2515869199308421,1520.195695818044,952.4322338456462,567.7634619723977,0.6034482758620694,0.12068965517241415,952.4322338456462,8.478679536525117,935.814021954057,969.0504457372355,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3501381612438204,1.3501381612438204,790.7890913339897,unsat_mll_tuned,15
exact clipped,0.11289661636943724,0.29082628159135326,1520.195695818044,852.3338149185059,667.861880899538,0.6034482758620694,0.12068965517241415,852.3338149185059,15.150229227769325,822.639365632078,882.0282642049339,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,16
discard saturated,0.15954540778116727,0.42304481913420017,1520.195695818044,735.5778869100353,784.6178089080087,0.6034482758620694,0.12068965517241415,570.4748320463844,62.74855006987844,447.4876739094227,693.4619901833462,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,16
censored Laplace,0.10741896136397755,0.2740806270451649,1520.195695818044,893.4492759765669,626.7464198414771,0.6034482758620694,0.12068965517241415,893.4492759765669,25.08485018018196,844.2829696234103,942.6155823297236,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,16
censored sampled,0.10733395999614001,0.2704655647565394,1520.195695818044,904.1549185202077,616.0407772978363,0.6034482758620694,0.12068965517241415,900.3998260210532,23.933130955258324,845.0348964804758,948.9347917748785,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,16
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,16
exact clipped,0.14366143232427098,0.36434398023133413,1520.195695818044,735.5356343495827,784.6600614684613,0.6034482758620694,0.12068965517241415,730.6500683333419,8.372755591629575,714.239467373748,747.0606692929358,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3699886270501858,1.3699886270501858,790.7890913339897,unsat_mll_tuned,16
discard saturated,0.17731121531908656,0.46745236593515194,1520.195695818044,634.1748797092499,886.0208161087941,0.6034482758620694,0.12068965517241415,561.8365137931017,13.274839660336879,535.8178280588414,587.8551995273621,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3699886270501858,1.3699886270501858,790.7890913339897,unsat_mll_tuned,16
censored Laplace,0.14316610970666388,0.36248311568499253,1520.195695818044,738.7129816510227,781.4827141670213,0.6034482758620694,0.12068965517241415,733.9328522247681,8.492589286967625,717.2873772223115,750.5783272272247,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3699886270501858,1.3699886270501858,790.7890913339897,unsat_mll_tuned,16
censored sampled,0.16771133177197511,0.43978825262503907,1520.195695818044,651.5492288181576,868.6464669998863,0.6034482758620694,0.12068965517241415,603.2419955977367,17.626823577778506,573.8307655754364,635.566065861682,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3699886270501858,1.3699886270501858,790.7890913339897,unsat_mll_tuned,16
oracle true,0.12295637269791886,0.2546017398134394,1520.195695818044,946.069192292029,574.126503526015,0.6034482758620694,0.12068965517241415,946.069192292029,8.372755591629575,929.6585913324351,962.4797932516229,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3699886270501858,1.3699886270501858,790.7890913339897,unsat_mll_tuned,16
exact clipped,0.11148181331196115,0.28790279231811106,1520.195695818044,844.0641111812932,676.1315846367507,0.6034482758620694,0.12068965517241415,844.0641111812932,15.150229227769325,814.3696618948653,873.7585604677212,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,17
discard saturated,0.1667137441345651,0.4424915733999969,1520.195695818044,757.3914784226503,762.8042173953937,0.6034482758620694,0.12068965517241415,490.8180448784682,62.74855006987844,367.83088674150645,613.8052030154299,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,17
censored Laplace,0.1058517308231801,0.27052080299495074,1520.195695818044,887.4930885208406,632.7026072972034,0.6034482758620694,0.12068965517241415,883.2887859202151,23.239315857461477,837.7397268395906,928.8378450008396,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,17
censored sampled,0.11796945278098607,0.3000607541434518,1520.195695818044,839.6112484044879,680.5844474135561,0.6034482758620694,0.12068965517241415,823.4940236692782,40.92997504280676,723.2235045678073,872.597566096053,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,17
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,17
exact clipped,0.1411549992766149,0.3567739531829095,1520.195695818044,744.9988421358852,775.1968536821588,0.6034482758620694,0.12068965517241415,741.8068788546428,8.485624101290934,725.1750556161126,758.4387020931731,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3488583400108438,1.3488583400108438,790.7890913339897,unsat_mll_tuned,17
discard saturated,0.17073293832743314,0.4512728440253532,1520.195695818044,633.7752000036547,886.4204958143893,0.6034482758620694,0.12068965517241415,586.8694040475806,13.606871126952857,560.199936638753,613.5388714564082,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3488583400108438,1.3488583400108438,790.7890913339897,unsat_mll_tuned,17
censored Laplace,0.14061569158496778,0.3546803129739158,1520.195695818044,748.6146816132125,771.5810142048315,0.6034482758620694,0.12068965517241415,745.5424638123551,8.637708063810125,728.6125560072873,762.4723716174229,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3488583400108438,1.3488583400108438,790.7890913339897,unsat_mll_tuned,17
censored sampled,0.15954539169123222,0.41755796594060124,1520.195695818044,661.5683458365668,858.6273499814772,0.6034482758620694,0.12068965517241415,641.8952028471809,12.189907785850325,620.2744499347284,663.4928364432606,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3488583400108438,1.3488583400108438,790.7890913339897,unsat_mll_tuned,17
oracle true,0.12172677214954673,0.25139034634665247,1520.195695818044,952.847958833407,567.347736984637,0.6034482758620694,0.12068965517241415,952.847958833407,8.485624101290934,936.2161355948767,969.4797820719373,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3488583400108438,1.3488583400108438,790.7890913339897,unsat_mll_tuned,17
exact clipped,0.1134498036138065,0.2919680685172137,1520.195695818044,854.8345616254068,665.3611341926372,0.6034482758620694,0.12068965517241415,854.8345616254068,15.150229227769325,825.1401123389788,884.5290109118347,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,18
discard saturated,0.16117619164130956,0.4273838021251757,1520.195695818044,710.1609424533839,810.0347533646601,0.6034482758620694,0.12068965517241415,563.8134000566919,62.74855006987844,440.82624191973014,686.8005581936536,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,18
censored Laplace,0.10703106739192181,0.2723162083690038,1520.195695818044,905.9226232828778,614.2730725351662,0.6034482758620694,0.12068965517241415,905.9226232828778,30.078771855371244,846.9682304463502,964.8770161194054,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,18
censored sampled,0.1137307538235277,0.28639836268702284,1520.195695818044,901.2567516547367,618.9389441633073,0.6034482758620694,0.12068965517241415,888.066554102028,34.499638226719924,800.7847151238009,936.9456212711965,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,18
oracle true,0.06519059487598279,0.12431023290290041,1520.195695818044,1259.1113370070875,261.0843588109565,0.6034482758620694,0.12068965517241415,1259.1113370070875,15.150229227769325,1229.4168877206596,1288.8057862935154,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,0.7,0.7,790.7890913339897,fixed_ell_0.70,18
exact clipped,0.14086834601644577,0.35809547493913346,1520.195695818044,746.7926546572475,773.4030411607965,0.6034482758620694,0.12068965517241415,746.7926546572475,8.682772111320384,729.7744213190595,763.8108879954355,False,laser_path,moving-laser path,17,289,9,0.031141868512110725,1.3135894501684424,1.3135894501684424,790.7890913339897,unsat_mll_tuned,18
