trajectory,method,n_observations,n_saturated,threshold_K,excess_field_rel_l2,peak_true_K,peak_predicted_K,peak_absolute_error_K,posterior_sd_at_true_peak_K,true_peak_in_95,pointwise_95_coverage,hot_region_95_coverage,hot_region_95_interval_width_K,mean_95_interval_width_K,mean_crps_K,hot_region_crps_K,fixed_top_01_crps_K,role,rmse_K,signed_error_K
SpiralScanPath_10,Advective posterior mean + sequential advective ST (moment-matched),117,3,296.24464913741537,0.32278679871145155,327.4312034644041,334.71724464144506,7.286041177040943,0.970966829630133,False,0.991203518592563,0.7236842105263158,3.223550661587995,2.539377527379765,0.208880041380723,1.3003816225977765,3.0155001246763384,evaluation,0.49263259875433585,0.03538620674732067
SpiralScanPath_11,Posterior physics mean + RBF,117,2,296.3525026623504,0.31831787406462053,330.9114233717931,338.27784866345405,7.36642529166096,3.2926277199337743,False,0.9984006397441023,0.9473684210526315,12.324728341870808,11.462539370586974,0.7253225971996792,1.3569332661506823,2.3729841909273777,evaluation,0.4997964677095637,0.04105945032579264
SpiralScanPath_11,Advective posterior physics mean + RBF,117,2,296.3525026623504,0.3225324730019442,330.9114233717931,338.7097649126989,7.798341540905824,3.292627719933738,False,0.9984006397441023,0.9473684210526315,12.161712849917496,11.47583176244484,0.725865600747304,1.381106406190096,2.387128948344837,evaluation,0.5064138832972892,0.034832359415045526
SpiralScanPath_11,Posterior physics mean + sequential ST (moment-matched),117,2,296.3525026623504,0.31802304289088507,330.9114233717931,338.34967373481715,7.4382503630240535,0.7987500977469519,False,0.9924030387844862,0.75,3.1834962239498843,2.537572251886652,0.211210345205801,1.242772788847505,3.0204178907304646,evaluation,0.4993335481212853,0.03535663288683229
SpiralScanPath_11,Posterior physics mean + sequential advective ST (moment-matched),117,2,296.3525026623504,0.317865483675595,330.9114233717931,338.4178450157537,7.506421643960607,0.8582842888979982,False,0.9924030387844862,0.75,2.9739196037246574,2.5316626192269385,0.21170540401763335,1.2534587032856501,3.0469788977448116,evaluation,0.4990861616385486,0.03617111006232266
SpiralScanPath_11,Advective posterior mean + sequential advective ST (moment-matched),117,2,296.3525026623504,0.3238933631316802,330.9114233717931,338.73251586799256,7.821092496199469,0.8558437487468531,False,0.9900039984006398,0.6842105263157895,2.9506674135463182,2.531511753946458,0.2112760592257386,1.360188423206283,3.221298740859332,evaluation,0.5085506407187237,0.029105270846912754
SpiralScanPath_12,Posterior physics mean + RBF,117,3,296.4285472031083,0.31573728996123135,334.51052576547374,342.13649628685437,7.625970521380623,3.29262771993376,False,0.998000799680128,0.9473684210526315,12.372509990928771,11.469489736951214,0.7269839540659974,1.344203582769401,2.231087427837765,evaluation,0.5084716285683898,0.04357866790730045
SpiralScanPath_12,Advective posterior physics mean + RBF,117,3,296.4285472031083,0.3176056868978516,334.51052576547374,342.3230654863821,7.812539720908376,3.292627719933762,False,0.9976009596161536,0.9342105263157895,12.353582402006863,11.472208890828663,0.7268047141829731,1.3860761038853435,2.2861632452631757,evaluation,0.5114805440920904,0.0539773559911899
SpiralScanPath_12,Posterior physics mean + sequential ST (moment-matched),117,3,296.4285472031083,0.30138662372235986,334.51052576547374,342.312448362923,7.801922597449277,0.9062976571352692,False,0.9924030387844862,0.75,3.1852043022852152,2.537764044301724,0.2109195831712977,1.2391175696253776,2.7793851474969538,evaluation,0.48536093855639795,0.033150065025560206
SpiralScanPath_12,Posterior physics mean + sequential advective ST (moment-matched),117,3,296.4285472031083,0.3009416437662083,334.51052576547374,342.2307386104107,7.7202128449369525,0.9262311153092802,False,0.9924030387844862,0.7631578947368421,3.045034743556135,2.533999410891373,0.21068300936104686,1.2234531306435807,2.818375044696736,evaluation,0.48464433114201105,0.031254411389175535
SpiralScanPath_12,Advective posterior mean + sequential advective ST (moment-matched),117,3,296.4285472031083,0.3030944556060939,334.51052576547374,342.34040060027206,7.829874834798318,0.8991248902255147,False,0.9904038384646141,0.6973684210526315,2.954148136150866,2.5301122873997834,0.20859179696851904,1.33067465525983,2.9711636690001013,evaluation,0.48811127589966813,0.03570576409980152
SpiralScanPath_13,Posterior physics mean + RBF,117,2,296.4901280292387,0.3162428415962641,335.7083806056465,336.3731840851186,0.6648034794721411,3.358508441670341,True,0.998000799680128,0.9342105263157895,12.324726227044602,11.446724991996735,0.7273115200738997,1.3379076815540127,1.9688261829550793,calibration,0.5057289130339302,0.03997150578290127
SpiralScanPath_13,Advective posterior physics mean + RBF,117,2,296.4901280292387,0.29733657250849505,335.7083806056465,335.7635326026855,0.05515199703899043,3.3585084271281875,True,0.9984006397441023,0.9473684210526315,12.23691899831222,11.442296998559792,0.7238352372791073,1.3132169327973142,1.9487511720829265,calibration,0.47549440442964963,0.03691943046875026
SpiralScanPath_13,Posterior physics mean + sequential ST (moment-matched),117,2,296.4901280292387,0.29268265103577173,335.7083806056465,335.5860310144381,0.1223495912083763,0.9544518869019338,True,0.9944022391043582,0.8157894736842105,3.6604208605664765,2.549863193951463,0.21021874607337165,1.129281987102478,2.40466887293036,calibration,0.46805195091555424,0.03131149410970912
SpiralScanPath_13,Posterior physics mean + sequential advective ST (moment-matched),117,2,296.4901280292387,0.30074816225233364,335.7083806056465,336.1301680294631,0.4217874238166246,0.8804835197236389,True,0.9916033586565374,0.7368421052631579,3.4882220964904476,2.5466151870474394,0.2138476869899266,1.176615025080926,2.3550072948714598,calibration,0.48095014712460005,0.029131501666035658
SpiralScanPath_13,Advective posterior mean + sequential advective ST (moment-matched),117,2,296.4901280292387,0.2850738562351586,335.7083806056465,335.57406109469736,0.1343195109491262,0.8771742168671807,True,0.9936025589764095,0.8026315789473685,3.432510330020075,2.5447297782325027,0.20402543844424278,1.1527733807834144,2.391492812654905,calibration,0.4558841260105247,0.030605517182222337
